Text_ID,Text,Default_Polarity,Aspect,Source,Sarcasm,P1,P2,P3,P4,P5,P6,P7
674,"I turn it off or change stations , can not stand the show .. it is not funny and the one jerk who talks though his nose is not funny.",-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
675,"Er was once one of the best shows on tv, but the writing has gone downhill.  the past couple of seasons were really weak.  time to call this show.",-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
676,"To put it short.  a good, entertaining show.",1,TV-Show,SocialMedia,No,1,1,1,1,1,1,1
677,I\'m glad this show is gone.  now all i have to do is avoid re-runs.,-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
678,I can see why nbc decided to keep this show despite its low ratings. i hope this show will find an audience because it is pretty hilarious and carrell is great as the office boss.,1,TV-Show,SocialMedia,No,1,1,1,1,1,-1,1
679,"Commander and chief is nothing more than liberal ideology and propaganda, sprinkled with political correctness and liberalistic ideals. this show is horrible beyond comprehension. should be renamed vote for hillary clinton in 2008 two thumbs way down!!!",-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
680,One of my 2 favorite shows. a great take on the superman story.,1,TV-Show,SocialMedia,No,-1,1,1,1,1,1,1
681,"Since the start of the fall 2006 season this show has gone way downhill. it used to be smart,quick with creative interactions which have now turned to stereotypical adolescent sexual banter.previously i have watched each episode twice. going to give boston legal one more episode before i drop it. would love to know the behind the scenes negotiations that turned a great show into a  ship of fools. can\'t imagine bl keeping its fan base and lasting the year.",-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
682,"Jericho is the first tv program on the three main networks that i have watched in a very long time.  truth is, before jericho, i never turned cbs on anymore.  jericho is relevant to our time, (sadly), thought provoking as well as entertaining.  never before have i had a tv program to cause me to literally \'sit on the edge of my seat and hold my breath\'-repeatedly.  fabulous cast, great acting, realistic and this show has unlimited potential.  jericho fans have so many questions left unanswered-we need to know what happens to jericho and six more episodes are not enough!!!  come on cbs-what a platform you have-what dedicated viewers you have-i mean fan clubs-wow!!  jericho fans are now \'attached\' to the characters and this program, cbs help us to stay attached to you-keep jericho going!!!!!!",1,TV-Show,SocialMedia,No,1,1,1,1,1,1,-1
683,"Highly overrated, only mildly interesting. i don\'t see what people see in this show. it\'s watchable but not as good as people say",-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
684,This is the most underrated show on tv! it has good actors good storyline and a bit of a scare.,1,TV-Show,SocialMedia,No,1,1,1,1,1,1,1
685,"Used to rank a 5, but really gone downhill since lake bell and rhona mitra left. the leftist-hollywood slant has become so forced and candice bergen has to be the most over-rated hack of an \'actress\' i have ever had the misfortune of viewing.",-1,TV-Show,SocialMedia,No,-1,1,-1,-1,-1,-1,-1
686,Awesome!!  love the show. watch it if you haven\'t yet!,1,TV-Show,SocialMedia,No,1,1,1,1,1,1,1
687,It\'s ... ok. a little too soap-opera for me. like a twisted dallas meets bewitched.,-1,TV-Show,SocialMedia,No,-1,-1,1,-1,1,-1,-1
688,Much better than the original.  the best sci-fi show on television.,1,TV-Show,SocialMedia,No,1,1,1,1,1,1,1
689,It\'s ok. some jokes are funny and some are just plain dull.,1,TV-Show,SocialMedia,No,-1,1,-1,1,1,1,1
690,I loved this show and was one of a few that i was looking forward to returing for the next season. was very upset that they pulled the plug...and without anything said!,1,TV-Show,SocialMedia,No,1,1,-1,1,1,1,1
691,They got rid of everyone over the age of 35. it\'s now about teenage doctors and their stupid problems.,-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,1,-1,-1
692,"A very funny show! there are moments that play exactly like my own work environment, and steve c. as the psycho boss is terrrific. believe me, people like dwight do exist!",1,TV-Show,SocialMedia,No,-1,1,1,1,1,1,1
693,"Love this show, but every episode seems to leave the viewer with more questions than answeres.",1,TV-Show,SocialMedia,No,-1,-1,-1,1,1,1,1
694,"Is it just me, or does caruso remind you of william shatner and his bad acting it\'s like nails on the chalkboard when he goes into hit \'bit\'. how many times does he have to use the name of the person he\'s talking to in a conversation well ......... dave. it looks like we\'re going to have to ..... arrest you .... dave. it\'s not looking too bright for you ........ dave. *follow up with lowering of sunglasses and then hands on hips* ugh ... the worst of the csi\'s.",-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
695,His show is much better than jon stewart. jon stewart is too dry. colbert is the man,1,TV-Show,SocialMedia,No,1,1,1,1,1,1,1
696,"Started off really strong, but they needed to pick it up a notch or ten for season 2 and season 3 isn\'t that great so far either",-1,TV-Show,SocialMedia,No,1,-1,1,-1,-1,-1,-1
697,By far one of the best shows out there,1,TV-Show,SocialMedia,No,1,1,1,1,1,1,1
698,Another soap!   when are they going to stop it whith these.!,-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
699,"My favorite show. spader and shatner are terrific together. my only hope is that the stories don\'t get too over the top. a couple times this season, things got a bit unbelievable, but the show is still the best.",1,TV-Show,SocialMedia,No,1,1,1,1,1,1,1
700,"It\'s not the best anything ever...get over it.  it was an ok show while it was on.  it\'s done, let it go.  the reruns just hold up, it\'s not fresh or funny anymore.  it\'s was a show that was good because you didn\'t know what they would get into next.  now that we know, it\'s not that funny, it\'s old.  move on people, nothing to see here.",-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,-1,1,-1
701,Greatest show ever in tv history! =smallville,1,TV-Show,SocialMedia,No,-1,1,1,1,1,1,1
702,Jon stewart could make a hyena stop laughing.,-1,TV-Show,SocialMedia,No,-1,-1,1,-1,-1,-1,1
703,This is a prime time soap opera. it alienates all male viewers. it\'s lamer than sex in the city.,-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
704,"Good edge.  characters are bad people, but you wanna root for them.  very creative writing in plot lines & dialogue.",1,TV-Show,SocialMedia,No,-1,1,1,1,1,1,1
705,"His jokes are not funny...ever. and yes, he is a commie.",-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
706,"This show is possibly the greatest thing ever invented. plus, jack bauer is possibly the sexiest man i have ever seen. ever.",1,TV-Show,SocialMedia,No,-1,1,1,1,1,1,1
707,"I hate this show.  seriously, it makes my skin crawl.",-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
708,Very good science problem for students and adults learning about forensic science,1,TV-Show,SocialMedia,No,-1,1,1,1,-1,1,1
709,"I really like csi (the original), but the characters on this one are just painful to watch, especially caruso.",-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,1,-1,1
710,I really wish nbc would back this show more than they do. it is the best they have out there.,1,TV-Show,SocialMedia,No,-1,1,1,1,1,1,1
711,This show sucks... and you\'re stupid if you actually like it,-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
712,This show is pretty good i only watch 3 times though.,1,TV-Show,SocialMedia,No,1,1,1,1,-1,-1,1
713,Has gotten tooooooo libreallllllllll for me. i took it off by tivo season pass last night,-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
714,"This is best show ever on tv.  the character house, is acted so well by hugh laurie. you can get so involved with all the characters & understand them . that\'s what makes this show great. house is actually not so mean when you understand him.",1,TV-Show,SocialMedia,No,1,1,-1,1,-1,1,1
716,"Quite the show! i only wish that i would have watched the first season rather then the start of the second season...oh well, it\'s still great!",-1,TV-Show,SocialMedia,No,-1,-1,1,-1,-1,1,1
717,"I used to watch this show when it was called beverly hills, 90210.",-1,TV-Show,SocialMedia,No,-1,-1,1,-1,-1,1,1
718,"This is one of the best tv shows ever on. sure star trek was good but did it seem real outside the ship no way! this one was well done, high tech, the premise great, the humor on the mark, action, drama, morals, ethics, charm. the characters and actors were great, and i miss them. what does fox just play darts to decide what it shows now, except for house fox has nothing. nada",1,TV-Show,SocialMedia,No,1,1,1,1,-1,1,1
719,Another show that inspires apathy.  after a few episodes i found myself actively avoiding it.,-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
720,A great show! very unpredictable. keep the episodes coming!,1,TV-Show,SocialMedia,No,1,1,1,1,1,1,1
721,A terrible program aimed at teens but really not for teens....what a shame! garbage!,-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
722,"Count chocola-itis i love this show. sure the humor is rather dry but remember shakespheare one who laughs first is the smartest (i guess!). i love dwight\'s character, the annoying dweeb that is in most offices. :-)",1,TV-Show,SocialMedia,No,1,1,1,1,1,1,1
723,What is with the blatent political bias can\'t we watch for entertainment value without being told that condi rice is a bad role model and that young black girls should look to oprah instead arrrrgh!,-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
724,"Ray was a good sitcom because so many middle class americans who are white can relate to this show\'s premise. no, under any circumstances can a fan tell me that this show was a classic. ray is a solid sitcom but hardly a gem and hardly in the same league with classics such as \'arrested development,\' \'fraser\' or \'seinfeld.\'",-1,TV-Show,SocialMedia,No,-1,-1,1,-1,1,-1,-1
725,"This show used to be great, but it really dropped after the first season. mischa barton really brought it down...she was a horrible actress. maybe it will pick up now that marissa cooper is dead...but i doubt it.",-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,1,-1,-1
726,I really cant wait for this show to come back...is it going to soon,1,TV-Show,SocialMedia,No,-1,1,1,1,1,1,1
727,"Worst. show. ever. i tried watching an episode, and i had to turn it off after 10 minutes it was so bad. its not good drama, its just titilation. this will be something that people look back on in 10 years, laugh and say man, what were we thinking",-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
728,"A great, great show, always exciting. and kiefer sutherland is the best actor on tv, hands down. no one can say, or millions of people will die! the way he does.",1,TV-Show,SocialMedia,No,-1,1,1,-1,-1,1,1
729,"Jericho is the best tv show i\'ve ever seen!! i love it, and i hope that continuous after 2nd season!! live jericho!!      from laura-spain!!",1,TV-Show,SocialMedia,No,1,1,1,1,1,1,1
730,This boring show was around for too long. change the channel.,-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
731,Suspenseful with a very touching ending,1,TV-Show,SocialMedia,No,1,1,1,1,1,1,1
732,"Garbage, maybe if rappaport realized he wasnt still in the movie zebrahead, it wouldnt be so bad",-1,TV-Show,SocialMedia,No,-1,-1,1,-1,-1,-1,-1
733,"Brilliant... superb plot , very interesting, almost as good as lost",1,TV-Show,SocialMedia,No,-1,-1,1,1,1,1,1
734,"The main character\'s acting is terrible, but the rest of the show really makes up for it. its interesting enough to come back every week, but it would be really nice if the main character could show a new facial expression.",1,TV-Show,SocialMedia,No,1,1,-1,-1,1,-1,1
735,The height of predictability.  at least the science is slightly more accurate than those blasted csi shows.,-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,-1,1,-1
736,Absolutely love this show... but where is it,1,TV-Show,SocialMedia,No,1,1,1,1,1,-1,-1
737,Lost intrest after the orginal cast left..apprently no one else has.,-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
738,"I\'m enjoying seeing what it might be like for a woman to be president and to deal with the resentment of men who wish they were in her shoes. it\'s tough to deal in dc.  her family life seems pretty real too, with interruption from the kids at very inopportune moments.  i like the way mac seems decisive and emphasis is not placed on her having mood swings and making decision emotionally.  she is intelligent and perhaps naive as far as how politics can work and that\'s probably how a woman would be in that position.  i do think it\'s a little neat the way situations seem to resolve in the weekly segment.",1,TV-Show,SocialMedia,No,1,1,1,1,1,1,1
739,"Absurd - and not at all in a good way. a hopeless mass of cliches and lame excuses for humor. the two leads are good (i hate that asian chick), but they\'d have to work miracles to make up for the writing.  i\'ve watched and waited for this pile of dullness to improve, but no dice. real lcd stuff - for retards is right on the money.",-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
740,"This is by far one of the best shows in abc\'s lineup. excellent scripting and acting. absolute crime that abc has decided to cancel it, and with a cliff hanger to boot. i feel that this show has an opportunity to become another x-files caliber series if abc had given it a chance to grow.",1,TV-Show,SocialMedia,No,1,1,1,1,1,1,1
741,The boss gives best preformance since born in the usa.little bit sad but very consistent rock.fans would love it,1,Music,SocialMedia,No,1,1,1,1,1,-1,1
742,This is absolutely freakin\' fantastic.  i am in love with this album.  buy this!!!!!!!,1,Music,SocialMedia,No,1,1,1,1,1,1,1
743,"Mr. potts  moved simon,,, a dream come true,,, beautiful and touching... go to you tube and see the beginning,,a gift for your life.....enjoy....an opera fan...",1,Music,SocialMedia,No,1,1,1,1,1,1,1
744,Paul potts was a surprise on utube--and i believe that his cd lives up to expectations.,1,Music,SocialMedia,No,1,1,1,1,-1,-1,1
745,The music is ok.  probably better if i had seen the show.  i got it in good time.,1,Music,SocialMedia,No,1,1,1,1,-1,-1,1
746,All of these songs sound very similar and it\'s almost like they made some hearts part 2. would enjoy a more country feel.,-1,Music,SocialMedia,No,-1,-1,1,-1,-1,-1,-1
747,"I heard that this album was horrible, i listened and they were right.  did even sing?  i know she can\'t, but i don\'t even hear anything but computers against completely bland tunes.  avoid at all costs.",-1,Music,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
748,This was one of the best christmas cd\'s i have heard in a long time.  great arrangements of old favorites.,1,Music,SocialMedia,No,1,1,1,1,1,1,1
749,"I love me some fogerty but the \""i hate bush\"" whiny stuff ruined it for me...... oh well",-1,Music,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
750,"They broke the mold. relevant, nostalgic, evocative. feel more and more about bruce\'s music the way i did, do, when i throw in blood on the tracks - quieted, struck, by what it has to say.",-1,Music,SocialMedia,No,-1,-1,1,-1,1,-1,-1
751,I did not like most of the lyrics or sound.  there were only 3 songs that i would put on my ipod and i\'ll probably skip them most of the time.,-1,Music,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
752,I love this cd and my friends and my family love it too. that\'s all i have to say,1,Music,SocialMedia,No,1,1,1,1,-1,1,1
753,Carrie underwood does it again.  she proves she\'s no fluke.  this is a must-have album!,1,Music,SocialMedia,No,1,1,1,1,1,1,1
754,"I loved it! made me think i was sitting with my daughter watching it on broadway all over again.easy payment, fast delivery!",1,Music,SocialMedia,No,-1,1,1,1,-1,1,1
755,"I purchased three copies of this cd for christmas gifts.  of course, one was for me.  i have enjoyed previewing this cd.  it is excellent like all of josh\'s other songs.",1,Music,SocialMedia,No,1,1,1,1,1,1,1
756,"I really enjoyed this album. paul has a truly beautiful voice. i\'ts nice to sit down,put your feet up and enjoy the music.",1,Music,SocialMedia,No,-1,1,1,1,1,1,1
757,Listening to the sound track to get ready to see the play soon.,1,Music,SocialMedia,No,-1,1,1,1,1,1,1
758,"I bought this after seeing wicked in chicago.  although i think the cd is great, i got to see and hear carmen cusack as elphaba and i think she sounds much better than the original cast on the cd.",1,Music,SocialMedia,No,-1,1,1,1,1,1,-1
759,The kid has done an excellent job here.  this album shows a genuine talent that i personally had not seen before.,1,Music,SocialMedia,No,1,1,1,1,1,1,1
760,"I love a.k. and r.p. but this album is awful, i hate it.  i sold it the very next day after i bought it.",-1,Music,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
761,"I am not a fan of country music, but this album is awesome! carrie underwood\'s voice is amazing. she displays such a range, not just vocally, but also emotionally. and on top of all that, she is beautiful!",1,Music,SocialMedia,No,1,1,1,1,1,1,1
762,"Pleased that potts won the contest, the cd was disappointing. not ready for prime time. i blame the cd creator for poor music selections for potts debut album.",-1,Music,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
763,"Pure power and passion, and i was never a bruce fan but this album is incredible..",1,Music,SocialMedia,No,1,1,1,1,1,1,1
764,"Droning , boring, poorly mixed garbage that is meant to make a quick buck using the e street band\'s name (since he hasn\'t been successful on his own in years). magic? hardly......tragic is a more apt title.",-1,Music,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
765,I was pleasantly surprised by how good this record is...robert plant and alison krauss\'s vocals blend well together. there are a couple of songs that i skip over but mostly i really like everything on it.,1,Music,SocialMedia,No,1,1,1,1,1,1,1
766,We bought this cd as we were going to see the stage show. both show and cd are first rate. the music grows on you as you become familiar with it.,1,Music,SocialMedia,No,1,1,1,1,1,1,1
767,"I was just listening to the sounds clips and positively identified \""all summer long\"" exact as the same melody as \""werewolves of london\"", lol!  no joke - listen to the piano.  has anyone else picked up on this?",-1,Music,SocialMedia,No,1,-1,1,-1,1,-1,-1
768,"Need to hear some more..........it\'s been imported in my itunes, along with over 14,200 other songs.......",-1,Music,SocialMedia,No,-1,-1,1,1,-1,1,-1
769,"Wow, what a nice surprise.  this is an electic mix of bluegrass, country, and soulful sound.  beautiful combination of talent - highly recommended for any music lover.",1,Music,SocialMedia,No,1,1,1,1,-1,1,1
770,"This cd is the best!!!!i really like every song,it just makes me wanna dance and enjoy the moment....if you are britney\'s fan it will not dissapoint you......if you are not it will surprise you!!!!buy it!!!!!!!",1,Music,SocialMedia,No,1,1,1,1,1,1,1
771,A very bad album there is no rock on this flop at all kid pebble really shines through on this disaster. tommy lee hit him harder than any track on this flop. i would like my money back,-1,Music,SocialMedia,No,1,-1,-1,-1,-1,-1,-1
772,"This has become my favorite cd, i love bruce and the e street band, glad they are together again making \""magic\"" with this album.",1,Music,SocialMedia,No,1,1,1,1,1,1,1
773,"This album is not as good as the last one.  maybe three good songs this time, others get old fast.  i would save your money and only download the good songs.  not a kid friendly album.",-1,Music,SocialMedia,No,1,-1,-1,-1,-1,-1,-1
774,This cd is not springsteens best but it is a very good album.like a fine wine bruce definately getsn better with age.,1,Music,SocialMedia,No,1,1,1,1,1,1,1
775,I love every song on this cd.  i have seen him in concert 5 times and he is amazing!!!!,1,Music,SocialMedia,No,1,1,1,1,1,1,1
776,"Sorry, i can get excited over this cd, some good songs but more plant than krauss.  borrow it since it will never be found on the radio.",-1,Music,SocialMedia,No,-1,-1,-1,1,1,-1,-1
777,"Just love the music on this cd, and still love fogerty after all these years!",1,Music,SocialMedia,No,-1,1,-1,1,1,1,1
778,"I have been a fan for 30 years ,this is the icing on the cake   a great rockin fogerty album .",1,Music,SocialMedia,No,1,1,1,1,1,1,1
779,"This album is fantastic! his use of metaphors and imagery along with the sometimes pop-ish rythem makes this one of his best projects to date. thanks, bruce!!!!",1,Music,SocialMedia,No,1,1,1,1,1,1,1
780,"While the album is overall a quality buy, i admit that the foo fighters have created better work.  i loved their last cd and this one doesn\'t quite meet my standards.  still considered a buy.",-1,Music,SocialMedia,No,1,-1,1,1,-1,-1,-1
781,Very nice item! and very well protected while shipping with a hard cardboard wrapper. 100\% ok!,1,Music,SocialMedia,No,-1,1,1,1,1,1,1
782,"What an amazing album! i\'d swear it was recorded in the old ccr days. i\'m getting tickets to the concert coming to atlanta, very very good.",1,Music,SocialMedia,No,1,-1,1,1,1,1,1
783,Production is horrible. everything is mixed up front. every song sounds like a jet taking off. all sounds mashed together into a loud dull roar.,-1,Music,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
784,"Though it\'s not as good as classic matchbox 20, it\'s still pretty awesome. they hit every song that\'s been on the radio and more on their best of cd, and the new songs are pretty good too.",1,Music,SocialMedia,No,1,1,1,1,1,1,1
785,Josh grobanfinally a long awaited christmas from josh! its great i would recomend this to josh lovers.,1,Music,SocialMedia,No,1,1,-1,1,1,1,1
786,I think everyone should have this cd. the music is amazing and now i want to see the actual show! it\'s that good.,1,Music,SocialMedia,No,1,1,1,1,1,1,1
787,Words are not enough to say how i feel about this cd.  best ever and what a humble man who knows no bounds how far his gift rises to our souls.,1,Music,SocialMedia,No,1,1,1,1,1,1,1
788,"It\'s hard to get thru many of these tracks once, let alone a second time.  what little talent bruce had is long gone. this cd should have come with free ear plugs and a bc powder.",-1,Music,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
789,"Much more deliberate studio recording.  lacks the wild, free structure of the old days of e street.  still a great album with great writing.  springsteen fans should purchase without reservation.",1,Music,SocialMedia,No,1,1,1,1,1,1,1
790,"I am not an opera fan, but paul potts has such a magnificent voice that i enjoy listening to this cd over and over and...",1,Music,SocialMedia,No,1,1,1,1,1,1,1
791,"Theres one song on here thats awsome so small,the others i thought were okay but its nothing like her first cdbut it was okay.",-1,Music,SocialMedia,No,1,-1,-1,1,-1,-1,-1
792,"I just have to say that i love this album!! can\'t stop dancing....go britney!! we all make mistakes, they only make us stronger and you are rocking it girl!!",1,Music,SocialMedia,No,1,-1,1,1,1,1,1
793,I needed this cd like yesterday and i received it in a timely fashion.  thank you for your great service!,1,Music,SocialMedia,No,1,1,1,1,1,1,1
794,Motley crue are and will always be the rock genius\'s god is god kid rock should not have called his album that. white trash,-1,Music,SocialMedia,No,-1,-1,-1,1,-1,1,1
795,"This new album is just bad.  bruce ought to stick to the bizarre folk stuff he was playing.  sadly, this album proves that he\'s too old to rock and roll any more.",-1,Music,SocialMedia,No,1,-1,-1,-1,1,1,-1
796,This band keeps putting out one solid release after another. they don\'t have a single bad record in their catalog.,1,Music,SocialMedia,No,1,1,1,1,1,1,1
797,The whole cd is great!! all 12 songs have a beat to dance to and a melody you can\'t stop listening to. britney does it again with blackout! i give it a 5.,1,Music,SocialMedia,No,1,1,1,1,1,1,1
798,"A nice voice, but it\'s so predictable.  after teasing his fans with stretching his creative juices, he falls back on the predictable david foster-safe arrangements.",-1,Music,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
799,"He always could write a song... pippin, godspell.. and you will hear some good ones here!",1,Music,SocialMedia,No,1,1,-1,1,1,-1,1
800,Its a decent album.  the beats of the songs are great but the lyric are kind of random and leave a little to be desired.,1,Music,SocialMedia,No,1,-1,-1,1,-1,1,1
801,She sounds drunk or disoriented. why are all these people saying she\'s back? this is horrible. i\'d rather listen to my garbage man pick up trash. awful.,-1,Music,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
802,"What happened to o holy night? also, would have like to have heard i\'ll be home for christmas uninterrupted. i\'ll know i\'ll be critiqued by all the grobanites out there for saying anything negative about their beloved.",-1,Music,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
803,This cd is fantastic. the lyrics are wonderful and well written. so hott is his best song since cowboy..buy it and enjoy you wont be disappointed.,1,Music,SocialMedia,No,-1,1,1,1,1,1,1
804,I expected more from two such super stars. the music was is boring and doesn\'t showcase either of the singers\' talents.,-1,Music,SocialMedia,No,-1,-1,-1,-1,1,-1,-1
805,Disappointing.  songs sound very similar - does she not have a band?  what is country with out some picking. all songs are in the shrill tone - no variety.  look for mine in the used section.,-1,Music,SocialMedia,No,1,-1,-1,-1,-1,-1,-1
806,Each song on this cd presents a new color on annie\'s vocal palette.  the arrangements are amazing and more powerful and brutal than on her previous cds.  and her one-of-a-kind voice is phenomenal.  fabulous music!,1,Music,SocialMedia,No,1,-1,1,1,1,1,1
807,The show is fantastic and so is the cd - i bought two just in case because everyone wants to borrow it and listen to it.,1,Music,SocialMedia,No,-1,1,1,1,1,1,1
808,If you are a boss fan then this is a must have for your collection.  the sounds and stories are awesome.,1,Music,SocialMedia,No,1,1,1,1,1,1,1
809,"This has to be her best cd yet. it was totally worth the wait, it is fun and makes you forget everything and just want to have a couple drinks and dance. great job brit!!!!!",1,Music,SocialMedia,No,1,1,1,1,-1,1,1
810,"Contains a few good tracks but mostly filled with well constructed, yet forgettable background music.",-1,Music,SocialMedia,No,-1,-1,-1,-1,1,-1,-1
811,With all the turmoil going on in her life i didn\'t expect much from her new album. its very good and would recommended to any britney spears fan.  she still has it (at least in her professional life!),1,Music,SocialMedia,No,1,1,1,1,1,1,1
812,Not knowing anything about the story line.  waiting to see the musical.  good music and vocals.,1,Music,SocialMedia,No,1,1,1,1,1,1,1
813,This is a beautiful christmas cd.  the duet with brian mcknight is incredible....goosebumps every time!,1,Music,SocialMedia,No,-1,1,1,1,-1,1,1
814,-an excellent album; produced well.-fine choices demonstrating paul\'s unique vocal range-i was impressed with the quality,1,Music,SocialMedia,No,1,1,1,1,1,1,1
815,Paul was sent to us to fill the spot left vacant by the departure of luciano pavarotti.,1,Music,SocialMedia,No,1,1,1,-1,1,1,1
816,"Not yet up to our great tenors, but perhaps on the way.  easy listening.",1,Music,SocialMedia,No,1,1,1,1,-1,1,1
817,"While this album is no \""born to run,\"" it is still unreal.  this album is just plain amazing!  buy it!  seriously...buy it.",1,Music,SocialMedia,No,1,1,1,1,1,1,1
818,"If you are a kid rock fan you will love this cd. it has less rap and more rock, but is still very good.",1,Music,SocialMedia,No,-1,-1,1,1,1,1,1
819,I listened to this cd once. never again.  monotonous versions of once beautiful songs are done with way too many horns and dreadful sound quality.,-1,Music,SocialMedia,No,-1,-1,-1,-1,-1,1,-1
820,"This was for me a total let down the production was off, way to much base,  the rave reviews do not hold up.get the new neil young instead.was this helpfull for you? yes or no",-1,Music,SocialMedia,No,-1,-1,1,-1,-1,-1,-1
821,Lovely music; enhances the book a great deal!avid reader & lover of musicals,1,Music,SocialMedia,No,1,1,1,1,1,1,1
822,This camp is denial.  If you love your kids don\'t send them there.,-1,Camp,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
823,I went to this camp for a hole summer and i never got board this camp is the best .,1,Camp,SocialMedia,No,1,1,1,1,1,1,1
824,WAY TOO LOOSY GOOSY! THE COUNSOULERS ARE MEAN! I GOT HOMESICK AND NO ONE HELPED ME!,-1,Camp,SocialMedia,No,-1,-1,-1,-1,1,-1,-1
825,"I went to Frost Valley with my school. It was horrible! The food tastes really bad, so I lived on cereal. The only fun activity was the cable bridge, which lasted 1 minute. I would not reccomend this camp.",-1,Camp,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
826,"Damn that was an awful camp.  worst week of my life (yes i LEFT AFTER A WEEK) the people are obnoxious and rude.  the counselors are okay (some of them) but over all, ew.",-1,Camp,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
827,This is a wonderful camp with an emphasis on girl run program.  Meaning the girls in each unit outline which activities they want to undertake throughout their stay.  The staff are well trained and energetic.,1,Camp,SocialMedia,No,1,-1,1,1,1,1,1
828,"West hills; the best camp ever, made so many new friend over the years that i\'ve been going to camp. (there\'s no other place to make friend like these)CAN\'T WAIT UNTILL SUMMER, SOPH\'S 0\'7 TEEN TOUR (****K YEAHH)",1,Camp,SocialMedia,No,1,1,1,1,1,1,1
829,YES this camp is the most amazing thing on the universe.I have only one thing to say...MmMmMm...Jamie...,1,Camp,SocialMedia,No,-1,-1,1,1,1,1,1
830,I wouldn\'t reccomend this camp because the staff was very unhelpful and didn\'t even acknowledge any of the problems my daughter was having. It is also rather expensive.,-1,Camp,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
831,"Any boy who comes here will grow emotionally, physically, spiritually, and mentally.",1,Camp,SocialMedia,No,1,1,1,1,1,1,1
832,I didn\'t like it here. The wood was bad and it was so much money.,-1,Camp,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
833,My son will be attending for the first year. Owner personally came to my home and spoke with us. Personal attention when we dropped off the summer stuff. Campgrounds look great!!!!,1,Camp,SocialMedia,No,1,1,-1,1,-1,1,1
834,This camp was ok&#63;&#63;&#63;&#63;&#63;!!!! my bunk suked and all the religion was ****annoyin,-1,Camp,SocialMedia,No,1,-1,-1,-1,-1,-1,-1
835,I was a camper for 5 summers and then a counselor. it is stellar. i would recommend this camp to anyone. i still talk to all of my camp friends.,1,Camp,SocialMedia,No,-1,1,1,1,1,1,1
836,I will keep camp greenville friends in my life forever and my children will do the same.,1,Camp,SocialMedia,No,-1,1,1,1,1,1,1
837,"This could be the best camp.  The counselors are soooo nice.  But the broken ski boat is scary.  Hopefuly, April and Bob are coming back, and Janine - she\'s soooo cool.",1,Camp,SocialMedia,No,1,1,1,1,1,1,1
838,"Worst experience ever.  Please, do not waste your money and go.  Try another camp.",-1,Camp,SocialMedia,No,-1,-1,-1,-1,-1,-1,1
839,"This camp isn\'t cheap at all! i don\'t know where you would get that from. it\'s over 5,000 for 3.5 weeks!",-1,Camp,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
